user_id;venue_id;timestamp;temp;precip;windspeed;preciptype;conditions;number_of_visits
71910;3fd66200f964a52067e61ee3;2017-12-15 16:28:00-05:00;-4.1;0.423;10.2;snow;Snow, Partially cloudy;1
71910;4ad68c35f964a520c20721e3;2017-12-27 22:19:00-05:00;-7.3;0.0;13.9;-1;Clear;1
71910;51b77ea1454a57610205b352;2018-05-10 20:02:00-04:00;17.3;0.0;10.7;-1;Partially cloudy;1
71962;4e4dd62dbd4101d0d79c5e6c;2018-04-06 13:47:00-04:00;9.7;0.0;11.7;-1;Overcast;1
72087;4b60c708f964a520d0f829e3;2018-02-25 03:51:00-05:00;5.7;0.367;12.0;rain;Rain, Overcast;1
72087;54f27deb498e47a670f5e399;2017-11-06 03:35:00-05:00;16.1;0.0;9.0;-1;Overcast;1
72090;4a7a06f2f964a52039e81fe3;2017-11-19 21:33:00-05:00;6.3;0.0;20.6;-1;Partially cloudy;1
72090;5074abbc5262942a6abb84ae;2017-11-19 22:09:00-05:00;6.3;0.0;20.6;-1;Partially cloudy;1
72200;50bcb93ae4b0efcb4c84d434;2018-06-16 01:46:00-04:00;19.7;0.0;9.2;-1;Clear;1
72273;49ff62f9f964a52013701fe3;2017-11-10 20:16:00-05:00;-2.3;0.0;33.5;-1;Clear;1
72368;4a411ea5f964a520cba41fe3;2018-02-04 05:31:00-05:00;0.4;0.0;9.9;-1;Overcast;1
72368;5467ceec498e1b95c0575e73;2017-11-04 02:36:00-04:00;9.6;0.0;9.3;-1;Partially cloudy;1
72368;5748ddc7498eccc42296396b;2018-02-04 00:54:00-05:00;-1.1;0.0;11.8;-1;Overcast;1
72380;4e4190fafa762ad6d846f883;2017-12-08 20:09:00-05:00;2.5;0.0;7.6;-1;Overcast;1
72380;56f1c2a6498e96c5d9e9a31e;2018-02-08 15:37:00-05:00;-0.1;0.0;9.6;-1;Partially cloudy;1
72380;57583641498e90001a32e13e;2018-02-08 16:26:00-05:00;-0.1;0.0;9.6;-1;Partially cloudy;1
72380;5991933ec0f1632f70b55347;2018-01-09 23:55:00-05:00;1.1;0.0;10.2;-1;Clear;1
72380;5a387ba8838e597257b20ed7;2018-02-08 15:38:00-05:00;-0.1;0.0;9.6;-1;Partially cloudy;1
72419;3fd66200f964a52067e61ee3;2018-05-06 22:18:00-04:00;13.8;0.0;2.4;-1;Partially cloudy;1
72419;42893400f964a52054231fe3;2018-05-09 17:32:00-04:00;19.7;0.0;11.7;-1;Partially cloudy;1
72419;4b6b5abff964a520fb022ce3;2018-05-07 00:47:00-04:00;14.2;0.0;2.4;-1;Overcast;1
72419;4c374bf80a71c9b6f2893ec9;2018-05-06 18:24:00-04:00;16.2;0.0;14.6;-1;Overcast;1
72419;5984eeb39be522744003dee5;2018-05-07 00:17:00-04:00;14.2;0.0;4.2;-1;Overcast;1
72448;53611b4b498e99f52a28cb32;2017-10-26 00:56:00-04:00;14.4;0.0;17.3;-1;Overcast;1
72488;4b4277fbf964a52086d425e3;2017-10-11 14:27:00-04:00;23.8;0.0;13.6;-1;Partially cloudy;1
72488;579ce65c498e7375adeff1e8;2017-10-11 15:14:00-04:00;23.5;0.0;14.6;-1;Partially cloudy;1
72634;51bb9282498e56a7521f9983;2017-10-27 10:59:00-04:00;13.3;0.0;6.7;-1;Clear;1
72704;4fbbd9ede4b0756c0d4c2364;2017-12-22 19:14:00-05:00;8.8;0.0;5.3;-1;Overcast;1
72704;57ab90ca498e7d61e13a6985;2017-12-23 00:30:00-05:00;4.3;0.0;11.7;-1;Partially cloudy;1
72803;5a9069c3c62b493a334d5a12;2018-09-08 18:27:00-04:00;18.2;0.0;15.6;-1;Overcast;1
72904;5ada32224f0e584592628c1f;2018-10-01 16:15:00-04:00;23.8;0.0;7.6;-1;Overcast;1
72913;4c2ba1f857a9c9b67138f667;2018-06-22 17:22:00-04:00;22.3;0.0;7.9;-1;Partially cloudy;1
72954;3fd66200f964a5206be61ee3;2017-10-31 23:58:00-04:00;8.6;0.0;11.9;-1;Clear;1
72954;537ae03e498eddb91b359eb8;2017-10-31 23:39:00-04:00;8.6;0.0;11.9;-1;Clear;1
73054;42893400f964a52054231fe3;2018-03-27 18:23:00-04:00;5.6;0.0;10.2;-1;Partially cloudy;1
73054;4a44cd95f964a5208fa71fe3;2018-03-27 19:39:00-04:00;5.4;0.0;4.5;-1;Overcast;1
73054;4ae8906ef964a52071b021e3;2018-03-31 14:22:00-04:00;12.7;0.0;7.2;-1;Clear;1
73054;4b3a50c6f964a520796425e3;2018-03-27 15:44:00-04:00;6.7;0.0;7.3;-1;Partially cloudy;1
73054;4b40cf3df964a5206bbb25e3;2018-03-31 17:29:00-04:00;10.8;0.0;19.5;-1;Clear;1
73054;4edd43af7bebc29455367992;2018-03-29 16:14:00-04:00;11.3;0.0;8.0;-1;Overcast;1
73054;515abd65e4b08eda86b30e6e;2018-03-31 14:38:00-04:00;13.4;0.0;14.6;-1;Clear;1
73125;54242f3a498e53a21ee14b81;2018-10-12 14:56:00-04:00;15.7;0.0;20.6;-1;Clear;1
73244;49f20602f964a520d4691fe3;2018-04-21 19:36:00-04:00;15.1;0.0;15.2;-1;Partially cloudy;1
73244;4abe7f9ef964a520068e20e3;2018-04-20 20:05:00-04:00;6.9;0.0;19.2;-1;Clear;1
73244;4b40cf3df964a5206bbb25e3;2018-04-21 18:37:00-04:00;15.7;0.0;15.3;-1;Partially cloudy;1
73283;42893400f964a52054231fe3;2018-10-04 14:43:00-04:00;24.2;0.0;6.1;-1;Partially cloudy;1
73449;509fd01de4b070da0a9d3c24;2018-01-14 21:15:00-05:00;-7.9;0.0;20.2;-1;Clear;1
73449;540d97b5498e05abd30fd5ca;2018-01-14 21:08:00-05:00;-7.9;0.0;20.2;-1;Clear;1
73449;5915ebe68a6f17705d4d1e10;2018-01-14 21:38:00-05:00;-8.2;0.0;15.3;-1;Clear;1
73524;55103583498eed2d409b549a;2017-10-07 20:47:00-04:00;22.4;0.0;18.9;-1;Clear;1
73528;524f650e11d2b2e01dc964f8;2017-11-03 21:57:00-04:00;13.5;0.0;17.3;-1;Clear;1
74119;4a675deef964a52045c91fe3;2017-12-25 21:20:00-05:00;-1.6;0.0;22.4;-1;Clear;1
74298;59480a78f62e090a3b4d6eb7;2017-10-05 22:27:00-04:00;24.3;0.0;10.1;-1;Partially cloudy;1
74540;42893400f964a52054231fe3;2017-11-05 16:33:00-05:00;15.0;0.115;4.5;rain;Rain, Overcast;1
74540;4b6b5abff964a520fb022ce3;2017-11-05 19:32:00-05:00;15.8;0.0;2.6;-1;Partially cloudy;1
74540;4df8c50252b1e8ca02cfa35a;2017-11-05 17:38:00-05:00;15.8;0.0;9.8;-1;Overcast;1
74649;42893400f964a52054231fe3;2018-10-03 17:01:00-04:00;22.4;0.0;5.8;-1;Partially cloudy;1
74649;4a44cd95f964a5208fa71fe3;2018-10-03 17:31:00-04:00;22.3;0.0;5.3;-1;Partially cloudy;1
74649;4a675deef964a52045c91fe3;2018-10-05 19:22:00-04:00;18.5;0.0;7.6;-1;Partially cloudy;1
74649;4abe7f9ef964a520068e20e3;2018-10-02 16:05:00-04:00;24.7;0.0;11.3;-1;Overcast;1
74649;5941c0abf193c012d47fc4e8;2018-10-02 16:42:00-04:00;24.8;0.0;13.5;-1;Partially cloudy;1
75254;4b996536f964a520467835e3;2018-07-20 01:28:00-04:00;22.0;0.0;3.9;-1;Clear;1
75254;4bc72ae7af07a593909c7e2d;2018-07-22 17:52:00-04:00;24.7;0.126;10.4;rain;Rain, Overcast;1
75254;558a03b5498eaa58d8dc5014;2018-07-20 02:00:00-04:00;21.9;0.0;3.3;-1;Clear;1
75254;559ecd00498e965ccd39ea9f;2018-07-22 17:30:00-04:00;25.1;0.0;14.0;-1;Overcast;1
75375;3fd66200f964a520daf11ee3;2018-08-08 21:35:00-04:00;28.4;0.0;9.9;-1;Partially cloudy;1
75375;42893400f964a52054231fe3;2018-08-12 15:23:00-04:00;27.0;0.0;5.7;-1;Partially cloudy;1
75375;4eb13d68e5e8c0f5bd2fd983;2018-08-12 14:26:00-04:00;28.2;0.0;12.7;-1;Partially cloudy;1
75375;4eb90d85722e09311d356915;2018-08-12 18:50:00-04:00;26.4;0.0;10.0;-1;Partially cloudy;1
75375;579c12cd498e6e815b3acf50;2018-08-12 18:13:00-04:00;27.3;0.0;13.9;-1;Partially cloudy;1
75375;5afe1a97c62b49002c806600;2018-08-13 01:50:00-04:00;23.9;0.0;11.4;-1;Overcast;1
75573;42893400f964a52054231fe3;2017-10-20 16:29:00-04:00;23.1;0.0;13.9;-1;Clear;1
75573;42daf100f964a52035261fe3;2017-10-20 15:12:00-04:00;23.0;0.0;13.1;-1;Clear;1
75573;4a675deef964a52045c91fe3;2017-10-20 18:51:00-04:00;20.6;0.0;10.3;-1;Clear;1
75573;4b6b5abff964a520fb022ce3;2017-10-20 19:12:00-04:00;20.6;0.0;10.3;-1;Clear;1
75573;4c35de72452620a1ba5d270f;2017-10-20 16:04:00-04:00;23.1;0.0;13.9;-1;Clear;1
75857;482c4142f964a520d14f1fe3;2018-05-27 23:05:00-04:00;13.9;0.0;13.9;-1;Overcast;1
75857;4a83505ef964a520bffa1fe3;2018-05-27 22:37:00-04:00;13.9;0.0;13.9;-1;Overcast;1
75857;4ab7a271f964a520477a20e3;2018-05-27 17:35:00-04:00;15.4;0.0;23.0;-1;Overcast;1
75857;4abe7f9ef964a520068e20e3;2018-05-27 19:27:00-04:00;14.8;0.0;18.7;-1;Overcast;1
76382;4c98d854d799a1cd97b6b552;2018-05-01 19:59:00-04:00;24.2;0.0;6.9;-1;Partially cloudy;1
76382;50474d91e4b0ea030c26e87b;2018-05-01 19:18:00-04:00;25.9;0.0;14.0;-1;Partially cloudy;1
77047;4c374bf80a71c9b6f2893ec9;2017-10-14 18:30:00-04:00;21.5;0.0;1.2;-1;Partially cloudy;1
77047;5904e291286fda74dee6d5f9;2017-10-14 17:29:00-04:00;21.8;0.0;2.1;-1;Overcast;1
80449;56d8c0f8498edb854f926e6a;2018-09-17 22:23:00-04:00;24.1;0.0;16.6;-1;Overcast;1
80622;431f7f00f964a52085271fe3;2018-08-14 17:07:00-04:00;23.6;7.69;6.2;rain;Rain, Partially cloudy;1
81268;57c43c98498e2696b402a527;2018-03-27 18:51:00-04:00;5.4;0.0;7.4;-1;Overcast;1
81646;49ff62f9f964a52013701fe3;2017-10-14 20:57:00-04:00;20.9;0.0;1.2;-1;Overcast;1
82060;3fd66200f964a520d8f11ee3;2017-12-12 17:05:00-05:00;6.4;0.0;19.2;-1;Partially cloudy;1
82647;4a7e3d0cf964a52088f11fe3;2018-07-20 01:05:00-04:00;22.0;0.0;3.9;-1;Clear;1
82647;4b6b5abff964a520fb022ce3;2018-02-18 21:46:00-05:00;4.0;0.0;5.4;-1;Clear;1
83003;42893400f964a52054231fe3;2018-08-21 13:48:00-04:00;25.2;0.0;10.0;-1;Overcast;1
84448;4a455daff964a52014a81fe3;2018-07-11 22:00:00-04:00;23.9;0.0;4.0;-1;Overcast;1
84448;4ab27744f964a520486b20e3;2018-02-14 00:18:00-05:00;2.0;0.0;3.3;-1;Overcast;1
84448;4b12cb6ff964a5204a8e23e3;2018-08-03 02:07:00-04:00;24.6;0.0;3.0;-1;Partially cloudy;1
84448;4d35bd8998336dcb4d8344f0;2018-08-02 20:03:00-04:00;27.1;0.023;2.1;rain;Rain, Partially cloudy;1
84448;506ce45b45b0b18fd2dc0081;2018-08-01 23:24:00-04:00;27.8;0.0;11.5;-1;Clear;1
84448;50bcb93ae4b0efcb4c84d434;2018-02-13 22:48:00-05:00;2.0;0.0;6.3;-1;Overcast;1
84448;52ad100d498eb6c1fda53c28;2018-07-11 17:52:00-04:00;27.0;0.0;6.4;-1;Partially cloudy;1
84448;59b8c291a795bd49fe94b6b3;2017-10-09 20:46:00-04:00;24.5;0.0;11.2;-1;Partially cloudy;1
84679;59f38be7175562651c451266;2017-12-07 17:27:00-05:00;6.3;0.0;9.6;-1;Clear;1
85385;4ae8906ef964a52071b021e3;2018-09-06 21:27:00-04:00;24.3;0.0;3.2;-1;Partially cloudy;1
85385;5787b68e498efcabbebba4f8;2018-09-06 20:49:00-04:00;24.3;0.0;3.2;-1;Partially cloudy;1
85843;4abe7f9ef964a520068e20e3;2018-05-01 16:00:00-04:00;26.0;0.0;16.1;-1;Clear;1
85843;4b55cd09f964a520acf027e3;2018-04-28 16:50:00-04:00;17.4;0.0;17.8;-1;Clear;1
85843;515abd65e4b08eda86b30e6e;2018-05-01 16:10:00-04:00;26.0;0.0;16.1;-1;Clear;1
86032;58ac81c5f16bb56972131ba2;2017-10-07 15:53:00-04:00;24.6;0.0;12.0;-1;Partially cloudy;1
86298;4a01ee7bf964a52010711fe3;2018-07-17 22:15:00-04:00;22.6;0.0;7.9;-1;Overcast;1
86298;551c8be7498e3ebc8f1d0075;2018-07-17 23:24:00-04:00;22.7;0.0;16.9;-1;Overcast;1
86298;59f38be7175562651c451266;2017-11-24 20:16:00-05:00;8.3;0.0;9.8;-1;Clear;1
86298;5a0bcbfd67af3a0e3222df3d;2018-02-26 03:39:00-05:00;7.0;0.0;7.3;-1;Partially cloudy;1
86298;5accb33d2c7eb96824340d53;2018-07-18 00:08:00-04:00;22.3;0.0;5.6;-1;Partially cloudy;1
86640;42893400f964a52054231fe3;2018-05-04 14:58:00-04:00;27.5;0.0;16.3;-1;Partially cloudy;1
86640;431f7f00f964a52085271fe3;2018-05-04 15:30:00-04:00;27.5;0.0;16.3;-1;Partially cloudy;1
86640;49ff62f9f964a52013701fe3;2018-05-04 00:02:00-04:00;23.3;0.0;2.6;-1;Partially cloudy;1
86640;4a675deef964a52045c91fe3;2018-05-04 15:12:00-04:00;27.5;0.0;16.3;-1;Partially cloudy;1
86640;540d97b5498e05abd30fd5ca;2018-05-02 23:56:00-04:00;25.7;0.0;11.3;-1;Clear;1
86640;59792b2403369334be043a56;2018-05-03 18:40:00-04:00;31.4;0.0;16.6;-1;Partially cloudy;1
86853;457be73df964a520f73e1fe3;2018-06-23 15:54:00-04:00;18.6;0.0;12.7;-1;Overcast;1
86853;4fdfe21ee4b0784e5ca85159;2017-11-08 00:57:00-05:00;4.0;0.0;17.0;-1;Partially cloudy;1
86853;4fef2438e4b0f5b9d81b65c9;2018-06-23 17:55:00-04:00;18.7;0.0;7.1;-1;Overcast;1
86853;549430f6498edcbb09ab35c0;2017-11-03 17:31:00-04:00;21.9;0.0;14.8;-1;Overcast;1
86853;56623878498e5dafb6904636;2017-11-03 17:37:00-04:00;21.9;0.0;14.8;-1;Overcast;1
87514;43c2d364f964a5204b2d1fe3;2018-08-10 21:57:00-04:00;27.2;0.0;3.4;-1;Overcast;1
87685;4c374bf80a71c9b6f2893ec9;2018-06-25 16:53:00-04:00;26.7;0.0;10.9;-1;Partially cloudy;1
88509;457be73df964a520f73e1fe3;2017-11-19 21:50:00-05:00;6.3;0.0;20.6;-1;Partially cloudy;1
89065;4eb90d85722e09311d356915;2017-12-02 22:49:00-05:00;6.8;0.0;3.4;-1;Partially cloudy;1
89065;515abd65e4b08eda86b30e6e;2017-12-02 21:28:00-05:00;6.7;0.0;8.3;-1;Partially cloudy;1
89205;4a871eb2f964a520b20220e3;2017-10-08 19:50:00-04:00;24.6;0.0;10.9;-1;Partially cloudy;1
89205;4d03ae3437036dcbfba10bfb;2017-10-08 20:56:00-04:00;25.0;0.0;9.6;-1;Partially cloudy;1
89209;3fd66200f964a5206fe61ee3;2018-01-24 22:20:00-05:00;-1.5;0.0;23.3;-1;Clear;1
89209;3fd66200f964a52071e61ee3;2018-01-24 21:38:00-05:00;-1.5;0.0;23.3;-1;Clear;1
89209;3fd66200f964a52081e61ee3;2018-01-24 20:40:00-05:00;-1.0;0.0;22.1;-1;Clear;1
89574;431f7f00f964a52085271fe3;2018-08-24 17:44:00-04:00;26.2;0.0;10.7;-1;Clear;1
89998;3fd66200f964a52070e91ee3;2017-12-30 00:29:00-05:00;-7.9;0.0;13.9;-1;Partially cloudy;1
89998;4d03ae3437036dcbfba10bfb;2017-12-29 23:23:00-05:00;-7.9;0.0;13.1;-1;Clear;1
90172;4f22ca77e4b0ed3396a83a05;2018-10-11 17:48:00-04:00;21.8;5.612;3.2;rain;Rain, Overcast;2
90173;42893400f964a52054231fe3;2017-11-19 18:13:00-05:00;7.6;0.0;16.7;-1;Partially cloudy;1
90703;509fd01de4b070da0a9d3c24;2018-08-02 21:13:00-04:00;26.9;0.024;1.2;rain;Rain, Partially cloudy;1
91009;4165d880f964a5207e1d1fe3;2018-02-04 21:53:00-05:00;6.8;5.003;9.0;rain;Rain, Overcast;1
91009;422b9980f964a520d31f1fe3;2018-02-03 01:36:00-05:00;-8.7;0.0;14.6;-1;Clear;1
91009;49ff62f9f964a52013701fe3;2018-08-01 20:50:00-04:00;28.2;0.0;11.0;-1;Partially cloudy;1
91009;4af216e7f964a520d0e521e3;2018-06-07 19:34:00-04:00;17.5;0.0;11.3;-1;Clear;1
91009;4c374bf80a71c9b6f2893ec9;2018-01-12 22:31:00-05:00;13.2;1.273;15.6;rain;Rain, Overcast;1
91009;4cc60b7a82388cfad0727935;2018-02-02 23:40:00-05:00;-8.2;0.0;21.4;-1;Clear;1
91009;5202a6b2498eff2667698c71;2018-06-07 18:02:00-04:00;19.0;0.0;22.0;-1;Clear;1
91009;53861e0d498ec1985aa8b0a2;2018-04-22 19:43:00-04:00;13.0;0.0;10.8;-1;Clear;1
91009;549430f6498edcbb09ab35c0;2018-05-26 18:48:00-04:00;29.1;0.0;6.2;-1;Partially cloudy;1
91009;57470da2498ed71d9912da41;2018-04-14 20:11:00-04:00;12.2;0.0;16.9;-1;Overcast;1
91009;57755749498ea36b4bc9a775;2018-02-03 01:20:00-05:00;-8.3;0.0;22.6;-1;Clear;1
91009;57b77dd8498e2dc8c17f94c2;2018-01-14 18:57:00-05:00;-6.5;0.0;14.4;-1;Clear;1
91009;58dadb65af5c14752548e96e;2018-01-12 21:32:00-05:00;11.8;2.544;11.8;rain;Rain, Overcast;1
91139;42893400f964a52054231fe3;2018-08-26 22:17:00-04:00;27.1;0.0;12.1;-1;Clear;1
91139;4a675deef964a52045c91fe3;2018-08-26 17:34:00-04:00;27.4;0.0;15.3;-1;Overcast;1
91139;4a8d57e7f964a5207c0f20e3;2018-08-26 17:15:00-04:00;27.5;0.0;9.2;-1;Overcast;1
91139;4abe7f9ef964a520068e20e3;2018-08-26 18:04:00-04:00;27.4;0.0;15.3;-1;Overcast;1
91139;4b6b5abff964a520fb022ce3;2018-08-26 23:56:00-04:00;26.3;0.0;8.1;-1;Clear;1
91572;4adb46d8f964a5207c2521e3;2017-10-26 20:31:00-04:00;12.0;0.0;16.1;-1;Clear;1
91572;507f06e9e4b0d2368fcbada4;2017-10-26 18:48:00-04:00;13.7;0.0;16.6;-1;Clear;1
91598;4a675deef964a52045c91fe3;2018-02-05 22:01:00-05:00;-2.6;0.0;9.1;-1;Clear;1
91598;4b996536f964a520467835e3;2018-02-05 20:07:00-05:00;-2.0;0.0;13.9;-1;Clear;1
91615;48c91543f964a520e4511fe3;2018-05-27 03:54:00-04:00;21.7;0.0;13.1;-1;Overcast;1
91663;50bcb93ae4b0efcb4c84d434;2018-01-28 02:28:00-05:00;12.1;0.0;13.2;-1;Overcast;1
91663;57ab90ca498e7d61e13a6985;2018-01-26 22:35:00-05:00;1.1;0.0;8.1;-1;Clear;1
91663;57b4d7d7498e0b675b71f653;2018-01-26 18:39:00-05:00;1.1;0.0;11.9;-1;Clear;1
91965;4d3f624e90f9224bef9ffc1d;2018-05-03 20:05:00-04:00;22.4;0.375;10.6;rain;Rain, Overcast;1
91965;5327321d498e3b494482e5f5;2018-05-03 23:18:00-04:00;22.8;0.0;0.0;-1;Overcast;1
92007;4a708e84f964a520d1d71fe3;2018-02-15 17:20:00-05:00;15.5;0.0;11.0;-1;Partially cloudy;1
92007;4b2b9539f964a520e0b724e3;2018-02-15 17:26:00-05:00;15.5;0.0;11.0;-1;Partially cloudy;1
92007;4e1b1806d4c0993513eb478f;2018-02-15 14:18:00-05:00;13.0;0.0;14.8;-1;Partially cloudy;1
92167;42daf100f964a52035261fe3;2018-05-19 15:46:00-04:00;12.9;0.067;8.7;rain;Rain, Overcast;1
92167;4ab7a271f964a520477a20e3;2018-05-19 16:56:00-04:00;13.4;0.0;11.0;-1;Overcast;1
92167;4ad0ec5df964a52023db20e3;2018-05-19 15:53:00-04:00;12.9;0.067;8.7;rain;Rain, Overcast;1
92167;4b08b795f964a5204b1123e3;2018-05-19 17:17:00-04:00;13.4;0.0;11.0;-1;Overcast;1
92167;4b6b5abff964a520fb022ce3;2018-05-19 17:48:00-04:00;13.3;0.0;7.8;-1;Overcast;1
92185;4a04ba93f964a52023721fe3;2017-12-06 21:18:00-05:00;4.6;0.0;10.0;-1;Partially cloudy;1
92626;42893400f964a52054231fe3;2018-06-22 18:38:00-04:00;21.4;0.0;6.2;-1;Partially cloudy;1
92626;4a44cd95f964a5208fa71fe3;2018-06-22 19:59:00-04:00;20.6;0.0;12.8;-1;Partially cloudy;1
92626;4b435e5ef964a52009df25e3;2018-06-22 17:47:00-04:00;21.8;0.0;13.6;-1;Partially cloudy;1
92626;4b996536f964a520467835e3;2018-06-22 22:01:00-04:00;19.9;0.0;6.2;-1;Partially cloudy;1
92626;4c35de72452620a1ba5d270f;2018-06-22 18:02:00-04:00;21.8;0.0;13.6;-1;Partially cloudy;1
92626;58d2d521fb549a39850b04f6;2018-06-22 16:59:00-04:00;22.3;0.0;7.9;-1;Partially cloudy;1
92744;3fd66200f964a52037e31ee3;2017-12-15 18:02:00-05:00;-4.2;0.967;7.8;snow;Snow, Partially cloudy;2
92744;4ad35d08f964a520fae320e3;2018-03-11 20:30:00-04:00;5.8;0.0;8.7;-1;Clear;1
92744;4b1161f8f964a520557b23e3;2018-03-11 20:44:00-04:00;5.4;0.0;9.3;-1;Clear;1
92744;4b214c87f964a520c73924e3;2017-12-15 16:29:00-05:00;-4.1;0.423;10.2;snow;Snow, Partially cloudy;2
92744;4bc21f2bb492d13af4ffa660;2017-12-15 18:53:00-05:00;-4.1;0.324;7.3;snow;Snow, Partially cloudy;1
92744;4eb90d85722e09311d356915;2018-02-25 01:48:00-05:00;6.2;0.0;16.3;-1;Overcast;1
92744;55242cee498ef7f875331242;2017-12-15 18:39:00-05:00;-4.1;0.324;7.3;snow;Snow, Partially cloudy;1
92744;59ac4e16625a664f68391f55;2018-03-11 21:31:00-04:00;4.6;0.0;11.1;-1;Clear;1
92940;4a528be8f964a520b0b11fe3;2018-04-18 16:22:00-04:00;11.5;0.0;13.7;-1;Clear;2
92940;4b55cd09f964a520acf027e3;2018-04-19 00:00:00-04:00;9.6;0.0;7.1;-1;Overcast;1
92994;3fd66200f964a520d8f11ee3;2017-10-18 16:22:00-04:00;22.3;0.0;8.2;-1;Clear;2
92994;43a69d3ef964a5205d2c1fe3;2018-06-18 17:03:00-04:00;32.8;0.0;15.4;-1;Partially cloudy;1
93051;4b6b5abff964a520fb022ce3;2018-07-20 14:30:00-04:00;27.7;0.0;18.4;-1;Partially cloudy;1
93051;5018507fe4b03a729d0b40f9;2018-07-20 16:50:00-04:00;26.3;0.0;10.3;-1;Partially cloudy;1
93266;4b829e60f964a52007db30e3;2018-07-27 01:23:00-04:00;26.5;0.0;9.9;-1;Partially cloudy;1
93417;555ba8d9498eae864d326936;2018-01-01 20:22:00-05:00;-8.2;0.0;14.7;-1;Clear;1
93417;559ecd00498e965ccd39ea9f;2018-01-01 21:32:00-05:00;-8.3;0.0;19.1;-1;Clear;1
93550;49dad010f964a520b15e1fe3;2017-12-30 00:11:00-05:00;-7.9;0.0;13.9;-1;Partially cloudy;1
93550;4b996536f964a520467835e3;2017-11-05 01:15:00-04:00;11.2;0.332;13.4;rain;Rain, Partially cloudy;1
93550;56c4b5facd10824dac9e062e;2018-01-21 19:33:00-05:00;9.5;0.0;3.4;-1;Overcast;1
93550;5953e0555c683860ffa4e0cd;2017-10-29 17:23:00-04:00;18.6;5.929;16.3;rain;Rain, Overcast;1
93617;4e3a642ba809ec55443af9d6;2018-02-26 22:09:00-05:00;8.4;0.0;6.1;-1;Clear;1
93888;4b6b5abff964a520fb022ce3;2018-01-12 18:19:00-05:00;14.2;0.0;10.6;-1;Overcast;1
93888;573498df498e6df2eb8b36a7;2017-11-30 20:48:00-05:00;11.1;0.0;9.9;-1;Overcast;1
93888;58a4fb9d30ecc618cdd5c3e2;2017-11-30 19:52:00-05:00;11.1;0.0;10.6;-1;Partially cloudy;1
93888;59792b2403369334be043a56;2018-01-12 21:51:00-05:00;11.8;2.544;11.8;rain;Rain, Overcast;1
93976;51f6c4eaccda96d8750bbdfa;2017-10-09 17:48:00-04:00;23.6;0.0;12.4;-1;Partially cloudy;1
94071;3fd66200f964a5206be61ee3;2018-01-14 21:41:00-05:00;-8.2;0.0;15.3;-1;Clear;1
94071;42893400f964a52054231fe3;2018-04-14 20:00:00-04:00;12.2;0.0;16.9;-1;Overcast;1
94071;4abe7f9ef964a520068e20e3;2018-04-07 12:07:00-04:00;5.5;0.0;15.2;-1;Overcast;1
94071;4b829e60f964a52007db30e3;2018-04-14 16:52:00-04:00;18.0;0.0;19.1;-1;Clear;1
94071;4eb90d85722e09311d356915;2018-04-07 11:20:00-04:00;4.6;0.0;14.3;-1;Overcast;2
94071;540d97b5498e05abd30fd5ca;2018-01-14 18:23:00-05:00;-6.0;0.0;19.7;-1;Clear;1
94071;579c12cd498e6e815b3acf50;2018-01-14 16:06:00-05:00;-4.7;0.0;16.1;-1;Clear;1
94176;4b6b5abff964a520fb022ce3;2018-08-31 19:59:00-04:00;21.6;0.0;7.4;-1;Overcast;1
94176;4e70a36d922e8e01baadf45c;2018-08-31 18:32:00-04:00;21.5;0.048;10.3;rain;Rain, Overcast;1
94208;3fd66200f964a520b1ea1ee3;2018-03-25 02:50:00-04:00;2.0;0.0;20.0;-1;Partially cloudy;1
94208;41083e00f964a520980b1fe3;2017-10-06 03:16:00-04:00;21.3;0.0;3.4;-1;Partially cloudy;1
94208;49c65f17f964a5203c571fe3;2018-08-26 06:09:00-04:00;20.9;0.0;6.8;-1;Partially cloudy;1
94514;49ff62f9f964a52013701fe3;2018-06-28 21:34:00-04:00;24.1;0.0;2.1;-1;Clear;7
94514;4ab7a271f964a520477a20e3;2018-02-14 17:43:00-05:00;11.4;0.0;13.2;-1;Partially cloudy;2
94514;4c7be9be2d3ba143136795d0;2018-05-10 21:39:00-04:00;17.0;3.965;0.9;rain;Rain, Overcast;1
94514;540d97b5498e05abd30fd5ca;2018-06-17 18:28:00-04:00;28.5;0.0;13.4;-1;Partially cloudy;2
94661;4b40cf3df964a5206bbb25e3;2018-08-20 19:37:00-04:00;21.7;0.0;2.6;-1;Partially cloudy;1
94881;582543c1b39f9613c18d8e2f;2017-12-06 00:44:00-05:00;14.3;0.0;18.3;-1;Overcast;1
95128;3fd66200f964a520bbe61ee3;2018-09-11 23:04:00-04:00;22.8;0.0;2.6;-1;Overcast;1
95160;509fd01de4b070da0a9d3c24;2017-11-03 16:43:00-04:00;23.0;0.0;12.5;-1;Partially cloudy;1
95198;3fd66200f964a52005e71ee3;2018-02-17 01:54:00-05:00;0.7;0.0;16.4;-1;Clear;1
95198;4eefd4506d86d722df8fd52e;2018-02-17 01:11:00-05:00;1.3;0.0;18.2;-1;Clear;1
95265;45697387f964a520e53d1fe3;2018-07-15 18:12:00-04:00;28.7;0.0;11.0;-1;Partially cloudy;1
95265;48d395f7f964a520f7511fe3;2018-07-15 22:58:00-04:00;26.2;0.0;6.8;-1;Clear;1
95265;4b6b5abff964a520fb022ce3;2018-07-16 17:23:00-04:00;30.4;0.0;13.8;-1;Partially cloudy;1
