trail_id;user_id;venue_id;timestamp;temp;precip;windspeed;preciptype;conditions
1937115;111673;49c68407f964a52052571fe3;2018-01-14 16:58:00-05:00;-5.5;0.0;15.9;;Clear
1938485;111778;42893400f964a52054231fe3;2017-11-11 19:08:00-05:00;1.8;0.0;7.8;;Partially cloudy
1938485;111778;515abd65e4b08eda86b30e6e;2017-11-11 21:22:00-05:00;1.2;0.0;6.8;;Partially cloudy
1939599;111871;4e3c89c8aeb73139a16d84ee;2017-10-28 21:18:00-04:00;17.9;0.0;11.8;;Partially cloudy
1939604;111871;579c12cd498e6e815b3acf50;2017-11-12 16:45:00-05:00;6.5;0.0;3.9;;Partially cloudy
1939604;111871;59f38be7175562651c451266;2017-11-12 18:06:00-05:00;6.3;0.0;7.8;;Partially cloudy
1939604;111871;581605b838faae96e66a8903;2017-11-12 19:55:00-05:00;6.3;0.0;2.6;;Partially cloudy
1939613;111871;4af82bc2f964a520370b22e3;2018-02-16 14:02:00-05:00;14.6;0.0;16.0;;Overcast
1939613;111871;4aaa98dcf964a520855620e3;2018-02-16 18:06:00-05:00;7.4;0.0;23.8;;Partially cloudy
1939614;111871;52d36856498e9256064e3fe3;2018-02-23 17:35:00-05:00;4.4;0.297;5.4;rain;Rain, Overcast
1939614;111871;4af82bc2f964a520370b22e3;2018-02-23 18:18:00-05:00;4.4;0.297;5.4;rain;Rain, Overcast
1939621;111871;57439584498e13105a96ff50;2018-08-03 13:23:00-04:00;26.8;1.356;6.4;rain;Rain, Partially cloudy
1939621;111871;512a6086e4b023dd9c27e82d;2018-08-03 18:37:00-04:00;25.8;0.0;8.8;;Partially cloudy
1940126;111922;4b6b5abff964a520fb022ce3;2018-02-19 21:32:00-05:00;8.6;0.0;5.0;;Overcast
1940126;111922;4eb90d85722e09311d356915;2018-02-19 21:57:00-05:00;8.6;0.0;5.0;;Overcast
1940126;111922;4c374bf80a71c9b6f2893ec9;2018-02-20 00:35:00-05:00;9.0;0.0;7.0;;Overcast
1943714;112219;4ad78220f964a520960b21e3;2017-11-14 00:47:00-05:00;4.3;0.0;8.3;;Clear
1949187;112655;46712cd5f964a520c8471fe3;2018-08-01 18:31:00-04:00;29.1;0.0;20.0;;Partially cloudy
1949187;112655;509fd01de4b070da0a9d3c24;2018-08-01 19:34:00-04:00;28.7;0.0;10.4;;Partially cloudy
1951822;112846;4e4190fafa762ad6d846f883;2018-03-08 13:49:00-05:00;3.7;0.0;15.7;;Overcast
1951822;112846;4c2ba1f857a9c9b67138f667;2018-03-08 15:34:00-05:00;3.7;0.0;17.1;;Overcast
1951822;112846;4b6b5abff964a520fb022ce3;2018-03-08 20:46:00-05:00;2.4;0.0;14.5;;Overcast
1954397;113086;42893400f964a52054231fe3;2018-03-19 14:56:00-04:00;7.5;0.0;14.8;;Clear
1954397;113086;4b6b5abff964a520fb022ce3;2018-03-19 19:54:00-04:00;5.8;0.0;9.6;;Partially cloudy
1954397;113086;515abd65e4b08eda86b30e6e;2018-03-19 20:16:00-04:00;5.8;0.0;9.6;;Partially cloudy
1954412;113087;4b6b5abff964a520fb022ce3;2017-11-24 19:05:00-05:00;8.5;0.0;9.4;;Clear
1954412;113087;4c7d4f1b8da18cfa1afc9ece;2017-11-24 23:05:00-05:00;7.0;0.0;8.1;;Clear
1955025;113148;561b24e5498ec9037e2ed048;2018-02-12 21:15:00-05:00;3.0;0.0;9.8;;Clear
1955025;113148;579e5513498e9ffc61b6ad8e;2018-02-13 02:40:00-05:00;-1.1;0.0;12.6;;Clear
1955323;113167;5787b68e498efcabbebba4f8;2017-12-02 03:42:00-05:00;4.4;0.0;2.4;;Clear
1958922;113464;4bf30b89706e20a196c7a798;2018-06-29 18:44:00-04:00;30.6;0.0;13.4;;Partially cloudy
1958922;113464;559ecd00498e965ccd39ea9f;2018-06-29 20:00:00-04:00;30.3;0.0;6.2;;Clear
1961652;113720;42893400f964a52054231fe3;2017-10-23 14:36:00-04:00;22.6;0.0;21.0;;Partially cloudy
1961652;113720;4a8d57e7f964a5207c0f20e3;2017-10-23 17:06:00-04:00;21.7;0.0;13.1;;Partially cloudy
1968894;114344;5787b68e498efcabbebba4f8;2018-08-05 18:21:00-04:00;31.0;0.0;7.9;;Partially cloudy
1970678;114493;49de7429f964a52053601fe3;2018-04-27 19:04:00-04:00;11.0;0.0;5.4;;Overcast
1972958;114721;4b996536f964a520467835e3;2017-10-14 17:48:00-04:00;21.5;0.0;1.2;;Partially cloudy
1972958;114721;4b1c3950f964a520970424e3;2017-10-14 17:56:00-04:00;21.5;0.0;1.2;;Partially cloudy
1972958;114721;4e07969fd4c03ae0b9cb19ea;2017-10-14 19:33:00-04:00;21.3;0.0;7.4;;Overcast
1972958;114721;4d03ae3437036dcbfba10bfb;2017-10-14 20:03:00-04:00;21.3;0.0;7.4;;Overcast
1977994;115192;50524857e4b0bdd5e90ea0ee;2017-10-06 15:56:00-04:00;26.6;0.0;11.9;;Clear
1978685;115278;42893400f964a52054231fe3;2017-11-24 18:51:00-05:00;8.5;0.0;9.4;;Clear
1978699;115278;50353357e4b002981d16a900;2018-02-11 04:12:00-05:00;8.2;1.167;1.2;rain;Rain, Overcast
1978937;115300;4b6b5abff964a520fb022ce3;2017-11-18 15:30:00-05:00;10.4;0.028;11.9;rain;Rain, Partially cloudy
1978937;115300;57fe5fb9498e0dfb586bfe58;2017-11-18 19:30:00-05:00;9.3;0.825;8.7;rain;Rain, Partially cloudy
1978997;115304;52eddc12498e40bb655e0d7a;2018-07-21 22:02:00-04:00;18.7;3.017;15.6;rain;Rain, Overcast
1981904;115537;4a871eb2f964a520b20220e3;2017-10-08 19:51:00-04:00;24.6;0.0;10.9;;Partially cloudy
1984070;115775;515abd65e4b08eda86b30e6e;2018-08-21 15:30:00-04:00;25.1;0.0;11.0;;Partially cloudy
1984113;115781;56f73e71498efedad2c1e41c;2018-03-18 16:39:00-04:00;6.0;0.0;20.7;;Clear
1984113;115781;58c1f3e97a8f044c6ea8934b;2018-03-18 18:29:00-04:00;6.1;0.0;11.3;;Clear
1984724;115843;4b0c402af964a520c33923e3;2018-10-13 13:14:00-04:00;11.3;0.0;19.6;;Overcast
1984724;115843;53eba911498e9b26cc64bdff;2018-10-14 03:16:00-04:00;9.5;0.0;14.0;;Clear
1987404;116120;4ba2671af964a5205af537e3;2017-12-03 15:33:00-05:00;8.5;0.0;7.8;;Overcast
1987404;116120;42893400f964a52054231fe3;2017-12-03 17:34:00-05:00;8.5;0.0;4.1;;Partially cloudy
1987404;116120;4a44cd95f964a5208fa71fe3;2017-12-03 18:12:00-05:00;8.5;0.0;4.1;;Partially cloudy
1987986;116161;42893400f964a52054231fe3;2017-10-08 16:27:00-04:00;25.4;0.0;22.0;;Partially cloudy
1987986;116161;4a44cd95f964a5208fa71fe3;2017-10-08 18:00:00-04:00;25.2;0.0;15.9;;Partially cloudy
1987986;116161;4b9d4c67f964a5206ca136e3;2017-10-08 21:00:00-04:00;25.0;0.0;9.6;;Partially cloudy
1987986;116161;4b23f44ff964a520b75d24e3;2017-10-08 21:18:00-04:00;25.0;0.0;9.6;;Partially cloudy
1990649;116390;4abe7f9ef964a520068e20e3;2018-01-27 19:25:00-05:00;12.9;0.0;13.9;;Partially cloudy
1990649;116390;4eb90d85722e09311d356915;2018-01-27 19:35:00-05:00;12.5;0.0;11.3;;Partially cloudy
1990650;116390;4abe7f9ef964a520068e20e3;2018-01-28 15:37:00-05:00;9.7;0.0;6.3;;Overcast
1990650;116390;515abd65e4b08eda86b30e6e;2018-01-28 15:40:00-05:00;9.7;0.0;6.3;;Overcast
1994884;116794;4cd84a313ec4b1f763cdbd3f;2018-05-10 18:26:00-04:00;18.1;0.0;10.2;;Partially cloudy
1995990;116910;42daf100f964a52035261fe3;2018-06-01 21:02:00-04:00;22.9;0.0;3.0;;Partially cloudy
1998142;117124;4a87502bf964a520d30320e3;2017-12-17 22:32:00-05:00;2.2;0.0;4.1;;Overcast
1998142;117124;4f8860a7e4b0cec3aa3eed76;2017-12-18 01:58:00-05:00;1.7;0.048;9.8;rain,snow;Snow, Rain, Overcast
1999749;117291;51f6c4eaccda96d8750bbdfa;2017-12-12 17:07:00-05:00;6.4;0.0;19.2;;Partially cloudy
1999749;117291;53ebf84d498eb8e5758e17d7;2017-12-12 17:50:00-05:00;5.7;0.0;21.2;;Partially cloudy
1999777;117291;4a675deef964a52045c91fe3;2018-09-20 15:08:00-04:00;21.8;0.0;5.8;;Overcast
1999777;117291;4baa833df964a52065703ae3;2018-09-20 17:39:00-04:00;21.0;0.0;5.8;;Overcast
2004367;117779;5717e052498ea14d53b097f0;2018-08-28 20:04:00+03:00;32.7;0.0;14.4;;Clear
2004367;117779;4a6fa0abf964a520a4d61fe3;2018-08-29 00:20:00+03:00;30.0;0.0;12.0;;Clear
2004368;117779;4ad35d08f964a520fae320e3;2018-08-29 18:39:00+03:00;33.1;0.0;15.0;;Clear
2005890;117930;579c12cd498e6e815b3acf50;2017-12-19 00:00:00-05:00;7.3;0.0;10.6;;Partially cloudy
2005909;117930;4d34caa4c75a6ea84a9522ae;2018-05-04 17:00:00-04:00;28.2;0.0;17.5;;Partially cloudy
2006911;118040;4165d880f964a5207e1d1fe3;2017-11-26 01:12:00-05:00;10.8;0.0;13.4;;Overcast
2006912;118040;4eb90d85722e09311d356915;2017-12-10 03:31:00-05:00;-0.4;0.0;13.5;rain,snow;Clear
2007883;118130;42893400f964a52054231fe3;2017-10-08 22:39:00-04:00;24.7;0.0;6.7;;Partially cloudy
2009843;118332;52eddc12498e40bb655e0d7a;2018-08-17 22:02:00-04:00;25.3;0.778;23.5;rain;Rain, Overcast
2009843;118332;40f5c900f964a520a30a1fe3;2018-08-18 00:04:00-04:00;23.3;2.379;5.4;rain;Rain, Overcast
2016657;118965;5058f3f3e4b0e7b3d5579161;2018-07-21 16:51:00-04:00;23.3;0.0;17.5;;Partially cloudy
2021126;119367;4144e300f964a520a51c1fe3;2017-10-21 00:41:00-04:00;16.8;0.0;1.7;;Clear
2021127;119367;49ff62f9f964a52013701fe3;2017-10-22 01:51:00-04:00;17.2;0.0;1.2;;Clear
2021574;119407;56d1c7e2cd105fe2c5c705b6;2018-08-31 15:35:00-04:00;23.2;0.0;9.8;;Overcast
2021574;119407;4bf6984e94b2a5934eb5adee;2018-08-31 16:36:00-04:00;22.5;0.0;6.8;;Overcast
2021574;119407;4b996536f964a520467835e3;2018-08-31 17:28:00-04:00;22.5;0.0;6.8;;Overcast
2021665;119418;4a24510af964a520107e1fe3;2017-11-12 18:37:00-05:00;6.8;0.0;2.9;;Partially cloudy
2021665;119418;4c374bf80a71c9b6f2893ec9;2017-11-12 19:46:00-05:00;6.3;0.0;2.6;;Partially cloudy
2022420;119499;5a387ba8838e597257b20ed7;2018-03-20 18:03:00-04:00;3.4;0.0;12.8;;Overcast
2022420;119499;4db9bb280cb6ddfae43b4d59;2018-03-20 18:11:00-04:00;3.4;0.0;12.8;;Overcast
2023635;119609;564a86c8498ea245a802f0d1;2017-11-30 15:49:00-05:00;9.0;0.0;7.5;;Partially cloudy
2023635;119609;58079ddb38fafedacedb1a24;2017-11-30 16:15:00-05:00;9.0;0.0;7.5;;Partially cloudy
2023635;119609;5807e7fc38faea987943ac54;2017-11-30 16:56:00-05:00;8.4;0.0;6.3;;Clear
2023636;119609;4a0d7695f964a5207c751fe3;2018-01-08 02:58:00-05:00;-7.1;0.0;14.2;;Overcast
2025303;119786;50899082e4b0645d657eb40f;2017-11-03 22:30:00-04:00;13.5;0.0;17.3;;Clear
2025448;119798;59d2c4ec1f8ed658b1f4fb03;2018-06-09 15:29:00-04:00;26.5;0.0;6.4;;Partially cloudy
2025448;119798;4b6b5abff964a520fb022ce3;2018-06-09 18:15:00-04:00;25.6;0.0;10.2;;Partially cloudy
2028025;120012;4d9db7087f9e4eb9436ea1fc;2018-05-23 23:42:00-04:00;21.8;0.0;4.6;;Clear
2031395;120323;4b66042ef964a520950e2be3;2018-02-19 19:42:00-05:00;8.7;0.312;1.7;rain;Rain, Overcast
2031400;120323;57b61f2a498ed8856425737c;2018-05-09 21:47:00-04:00;14.5;0.0;3.9;;Clear
2034047;120547;50c28307e4b0c5b6f33ec0e1;2018-07-29 17:09:00-04:00;27.5;0.0;2.6;;Partially cloudy
2036360;120734;4eb90d85722e09311d356915;2017-10-15 18:57:00-04:00;21.3;0.0;14.8;;Overcast
2037169;120788;55148c66498e987ed9d8e394;2018-02-03 23:02:00-05:00;-1.1;0.0;12.2;;Overcast
2041780;121122;515abd65e4b08eda86b30e6e;2018-01-07 15:37:00-05:00;-8.3;0.0;11.7;;Partially cloudy
2041780;121122;4b6b5abff964a520fb022ce3;2018-01-07 17:12:00-05:00;-8.2;0.0;11.7;;Partially cloudy
2042704;121198;4bd9b7ec0115c9b6f6587880;2018-02-19 14:22:00-05:00;8.5;0.0;10.9;;Overcast
2042710;121198;59b8c291a795bd49fe94b6b3;2018-03-12 00:55:00-04:00;2.2;0.0;13.8;;Clear
2042711;121198;59b8c291a795bd49fe94b6b3;2018-03-26 03:34:00-04:00;1.2;0.0;9.8;;Clear
2042712;121198;59b8c291a795bd49fe94b6b3;2018-04-02 02:52:00-04:00;5.6;0.0;17.6;rain;Overcast
2043544;121255;4bd1af599854d13a3ff3f94d;2018-05-01 16:28:00-04:00;26.0;0.0;16.1;;Clear
2043544;121255;4a44cd95f964a5208fa71fe3;2018-05-01 16:51:00-04:00;26.7;0.0;10.5;;Clear
2043544;121255;42893400f964a52054231fe3;2018-05-01 17:50:00-04:00;26.8;0.0;7.6;;Partially cloudy
2043544;121255;4b6b5abff964a520fb022ce3;2018-05-01 19:42:00-04:00;24.2;0.0;6.9;;Partially cloudy
2043567;121256;590a00e74febd55af43a8267;2018-02-18 03:00:00-05:00;0.8;0.0;8.6;rain,snow;Overcast
2044101;121282;5a04f7ee065ef54fbd6ea4da;2017-11-10 00:16:00-05:00;11.2;0.0;11.7;;Partially cloudy
2044111;121282;5b2d49ad6f706a002c52d50b;2018-06-28 23:48:00-04:00;24.2;0.0;6.3;;Clear
2044111;121282;5a382327dee7707dd4842ab8;2018-06-29 00:44:00-04:00;24.2;0.0;3.3;;Clear
2044133;121285;4abe7f9ef964a520068e20e3;2017-11-12 13:45:00-05:00;8.0;0.0;9.0;;Clear
2044133;121285;4b6b5abff964a520fb022ce3;2017-11-12 13:50:00-05:00;8.0;0.0;9.0;;Clear
2044447;121323;48636f02f964a520e3501fe3;2017-10-12 22:23:00-04:00;14.1;0.0;18.4;;Partially cloudy
2044447;121323;590a00e74febd55af43a8267;2017-10-13 00:29:00-04:00;13.5;0.0;14.5;;Partially cloudy
2044452;121323;51b77ea1454a57610205b352;2017-11-17 20:23:00-05:00;5.7;0.0;15.5;;Clear
2044454;121323;53aa0ef4498eb1bef72a3812;2017-12-06 23:57:00-05:00;4.5;0.0;19.9;;Partially cloudy
2044455;121323;59f38be7175562651c451266;2017-12-28 19:25:00-05:00;-8.9;0.0;29.6;;Clear
2044455;121323;4eb90d85722e09311d356915;2017-12-28 20:40:00-05:00;-10.4;0.0;19.1;;Clear
2044458;121323;560d1028498eee2df9f982f0;2018-02-14 22:42:00-05:00;9.3;0.37;9.2;rain;Rain, Overcast
2044458;121323;5a04f7ee065ef54fbd6ea4da;2018-02-14 23:28:00-05:00;9.3;0.37;9.2;rain;Rain, Overcast
2044460;121323;59dfe90ed69ed038f9316118;2018-04-20 23:33:00-04:00;5.4;0.0;13.5;;Clear
2044463;121323;4c51b323991c20a174bd4088;2018-05-17 22:04:00-04:00;20.4;0.0;6.7;;Partially cloudy
2044463;121323;58dba0e0fef5fa1e44b46f89;2018-05-17 23:52:00-04:00;19.3;0.0;0.0;;Partially cloudy
2045320;121387;5ab51b6aa4b51b3dc096ed68;2018-07-04 19:00:00-04:00;27.6;0.0;6.2;;Overcast
2045320;121387;44f4bc8af964a52037381fe3;2018-07-04 20:25:00-04:00;27.4;0.0;10.3;;Partially cloudy
2045840;121428;514de197e4b0c471f020c47e;2018-06-27 13:15:00-04:00;22.2;0.0;25.8;;Overcast
2046204;121454;4b6c7ce0f964a520193e2ce3;2018-08-16 17:52:00-04:00;31.0;0.0;8.5;;Partially cloudy
2047997;121576;3fd66200f964a520d7e61ee3;2018-04-01 14:14:00-04:00;14.1;0.0;12.6;rain;Partially cloudy
2048469;121617;4165d880f964a5207e1d1fe3;2018-02-20 16:35:00-05:00;19.8;0.0;10.1;;Partially cloudy
2048469;121617;4c548f2da724e21e801999f6;2018-02-20 16:38:00-05:00;19.8;0.0;10.1;;Partially cloudy
2048469;121617;4b466b09f964a520452026e3;2018-02-20 16:59:00-05:00;19.8;0.0;10.1;;Partially cloudy
2049533;121677;4a04ba93f964a52023721fe3;2017-10-10 22:05:00-04:00;23.2;0.0;6.9;;Clear
2049533;121677;4b6b5abff964a520fb022ce3;2017-10-10 23:51:00-04:00;21.1;0.0;7.5;;Clear
2049533;121677;4d34caa4c75a6ea84a9522ae;2017-10-11 00:11:00-04:00;21.1;0.0;7.5;;Clear
2051939;121845;50f5ed71e4b0e957439f7fb9;2018-09-04 20:57:00-04:00;29.8;0.0;5.3;;Partially cloudy
2052723;121925;4b6b5abff964a520fb022ce3;2018-08-18 17:39:00-04:00;27.3;0.0;23.4;;Overcast
2054363;122040;4165d880f964a5207e1d1fe3;2018-01-16 17:42:00-05:00;0.7;0.0;10.0;;Overcast
2054363;122040;49c65aa8f964a52038571fe3;2018-01-17 04:27:00-05:00;1.7;0.162;13.1;rain,snow;Snow, Rain, Overcast
2054368;122040;49ff62f9f964a52013701fe3;2018-01-21 23:14:00-05:00;9.0;0.0;2.6;;Overcast
2057401;122273;5b2819b1c876c8002cabbadc;2018-07-14 21:14:00-04:00;29.6;0.0;12.5;;Partially cloudy
2057678;122289;3fd66200f964a520b9ea1ee3;2017-11-23 15:09:00-05:00;6.1;0.0;2.1;;Clear
2057934;122303;57c848e6498e1f0d11d9d3f1;2018-04-12 16:15:00-04:00;13.6;0.0;16.7;;Partially cloudy
2060839;122499;4eb90d85722e09311d356915;2018-07-19 17:53:00-04:00;26.2;0.0;16.9;;Clear
2063852;122680;3fd66200f964a520ede41ee3;2017-11-24 19:58:00-05:00;8.3;0.0;9.8;;Clear
2065499;122788;42893400f964a52054231fe3;2018-08-26 16:05:00-04:00;27.6;0.0;12.2;;Partially cloudy
2065499;122788;4b6b5abff964a520fb022ce3;2018-08-26 18:47:00-04:00;28.1;0.0;10.6;;Overcast
2066605;122876;52ac8847498e1390ec3ab77e;2017-12-30 15:50:00-05:00;-5.0;0.0;14.5;snow;Partially cloudy
2066605;122876;57583641498e90001a32e13e;2017-12-30 16:04:00-05:00;-5.0;0.0;14.5;snow;Partially cloudy
2066635;122876;49e74532f964a52081641fe3;2018-09-07 15:54:00-04:00;23.2;0.0;18.2;;Overcast
2066684;122879;4165d880f964a5207e1d1fe3;2017-12-23 17:04:00-05:00;9.0;0.0;5.4;;Overcast
2066684;122879;42893400f964a52054231fe3;2017-12-23 17:49:00-05:00;9.1;0.3;4.2;rain;Rain, Overcast
2070749;123144;50b014a4e4b0d4508b5aa2b1;2017-11-12 20:31:00-05:00;6.2;0.0;4.8;;Partially cloudy
2070754;123144;3fd66200f964a5209fea1ee3;2018-01-25 23:51:00-05:00;-1.5;0.0;3.6;;Overcast
2070754;123144;49b87b8cf964a52044531fe3;2018-01-26 01:23:00-05:00;-1.9;0.0;7.6;;Overcast
2070765;123144;40f1d480f964a5205b0a1fe3;2018-04-28 15:34:00-04:00;18.3;0.0;12.7;;Clear
2070765;123144;5adcec1f1cf2e1716b89f51d;2018-04-28 16:13:00-04:00;18.3;0.0;12.7;;Clear
2072739;123284;4eb90d85722e09311d356915;2017-12-10 17:55:00-05:00;2.9;0.0;15.6;;Partially cloudy
2072741;123284;49dcd4b4f964a520ad5f1fe3;2017-12-12 16:15:00-05:00;6.8;0.0;14.3;;Partially cloudy
2072741;123284;4b3a4c91f964a5200d6425e3;2017-12-12 16:22:00-05:00;6.8;0.0;14.3;;Partially cloudy
2072741;123284;49f75667f964a5208b6c1fe3;2017-12-12 17:05:00-05:00;6.4;0.0;19.2;;Partially cloudy
2072741;123284;4a2c0e75f964a52014971fe3;2017-12-12 17:58:00-05:00;5.7;0.0;21.2;;Partially cloudy
2072741;123284;49e644c6f964a5202f641fe3;2017-12-12 21:16:00-05:00;1.5;0.0;35.0;;Partially cloudy
2072745;123284;49dcd4b4f964a520ad5f1fe3;2017-12-16 19:01:00-05:00;3.7;0.0;14.5;;Overcast
2074590;123401;58ab3a6a53f5bb4b6b267ad1;2017-10-25 15:08:00-04:00;18.1;0.0;2.1;;Partially cloudy
2075695;123484;436aa480f964a5209e291fe3;2018-01-14 23:08:00-05:00;-8.2;0.0;14.8;;Clear
2076239;123513;5a25d4e6e65d0c0638925679;2018-04-26 22:00:00-04:00;17.2;0.0;7.9;;Clear
2076242;123513;55e1c16f498e3be4f7108cab;2018-05-19 17:16:00-04:00;13.4;0.0;11.0;;Overcast
2076253;123513;4eef9dfe6c25c7f9d47c80b4;2018-08-18 23:55:00-04:00;22.0;0.0;13.3;;Partially cloudy
2076963;123557;42893400f964a52054231fe3;2017-12-24 15:57:00-05:00;3.9;0.0;16.3;;Clear
2078738;123664;49b87b8cf964a52044531fe3;2018-02-23 04:45:00-05:00;2.5;0.0;13.9;;Overcast
2081490;123845;49b87b8cf964a52044531fe3;2018-06-05 00:59:00-04:00;15.7;0.0;2.9;;Clear
2083599;123977;4eb90d85722e09311d356915;2018-10-01 16:47:00-04:00;24.7;0.0;4.7;;Partially cloudy
2083599;123977;4b6b5abff964a520fb022ce3;2018-10-01 17:15:00-04:00;24.7;0.0;4.7;;Partially cloudy
2083600;123977;4a8d57e7f964a5207c0f20e3;2018-10-02 17:31:00-04:00;24.7;0.0;19.9;;Partially cloudy
2083600;123977;42daf100f964a52035261fe3;2018-10-02 17:49:00-04:00;24.7;0.0;19.9;;Partially cloudy
2083600;123977;42893400f964a52054231fe3;2018-10-02 18:28:00-04:00;24.7;0.0;19.9;;Partially cloudy
2083602;123977;4bc24023461576b056237d32;2018-10-04 18:50:00-04:00;23.3;0.0;3.0;;Overcast
2083602;123977;4a675deef964a52045c91fe3;2018-10-04 19:10:00-04:00;23.3;0.0;3.0;;Overcast
2083602;123977;5984eeb39be522744003dee5;2018-10-04 20:24:00-04:00;23.4;0.0;1.2;;Overcast
2084104;124009;4165d880f964a5207e1d1fe3;2018-07-03 18:53:00-04:00;26.7;0.252;9.6;rain;Rain, Partially cloudy
2084104;124009;59b70eb2fd16bb50bdeccf29;2018-07-03 22:57:00-04:00;26.1;0.0;3.3;;Partially cloudy
2084734;124046;49d7aaf5f964a5204a5d1fe3;2018-04-08 15:27:00-04:00;6.7;0.0;18.4;;Partially cloudy
2085740;124110;56037e8b498ee4d3ed6d1280;2017-12-02 05:01:00-05:00;3.7;0.0;6.9;;Clear
2085761;124110;4116be80f964a520fc0b1fe3;2018-07-08 01:16:00-04:00;18.7;0.0;2.9;;Clear
2086943;124187;5a932a1448b04e6e4c1ee74d;2018-05-04 22:10:00-04:00;27.4;0.0;15.2;;Partially cloudy
2087037;124190;5991933ec0f1632f70b55347;2018-09-19 17:59:00-04:00;25.8;0.0;7.4;;Clear
2087886;124240;4b40cf3df964a5206bbb25e3;2017-10-30 18:49:00-04:00;12.0;0.0;18.7;;Clear
2089110;124310;4eb90d85722e09311d356915;2018-02-03 20:17:00-05:00;-1.6;0.0;14.8;;Partially cloudy
2089110;124310;579c12cd498e6e815b3acf50;2018-02-03 20:26:00-05:00;-1.6;0.0;14.8;;Partially cloudy
2090341;124406;4165d880f964a5207e1d1fe3;2018-01-28 16:31:00-05:00;9.7;0.0;3.3;;Overcast
2090341;124406;42893400f964a52054231fe3;2018-01-28 17:14:00-05:00;9.7;0.0;3.3;;Overcast
2096096;124759;42daf100f964a52035261fe3;2018-03-24 13:05:00-04:00;8.6;0.0;15.7;;Clear
2096096;124759;4c35de72452620a1ba5d270f;2018-03-24 13:16:00-04:00;8.6;0.0;15.7;;Clear
2096096;124759;42893400f964a52054231fe3;2018-03-24 15:31:00-04:00;9.7;0.0;13.6;;Clear
2096096;124759;4a44cd95f964a5208fa71fe3;2018-03-24 17:33:00-04:00;9.5;0.0;16.8;;Clear
2096096;124759;3fd66200f964a520d8f11ee3;2018-03-24 21:30:00-04:00;7.3;0.0;12.3;;Partially cloudy
2096096;124759;4ae8906ef964a52071b021e3;2018-03-24 22:04:00-04:00;6.4;0.0;12.6;;Partially cloudy
2096096;124759;4b6b5abff964a520fb022ce3;2018-03-24 22:30:00-04:00;6.4;0.0;12.6;;Partially cloudy
2096096;124759;4b4cc07ef964a5204abd26e3;2018-03-25 02:19:00-04:00;2.6;0.0;10.4;;Partially cloudy
2096097;124759;4afc3ba3f964a520bb2022e3;2018-03-25 14:45:00-04:00;5.8;0.0;18.9;rain;Overcast
2096097;124759;4ad78220f964a520960b21e3;2018-03-25 14:53:00-04:00;5.8;0.0;18.9;rain;Overcast
2096098;124759;4b40cf3df964a5206bbb25e3;2018-03-27 19:18:00-04:00;5.4;0.0;7.4;;Overcast
2096098;124759;4b996536f964a520467835e3;2018-03-27 19:49:00-04:00;5.4;0.0;4.5;;Overcast
2096100;124759;49ff62f9f964a52013701fe3;2018-03-29 21:48:00-04:00;9.6;0.0;9.8;;Overcast
2101399;125101;4eb90d85722e09311d356915;2018-01-01 19:43:00-05:00;-8.2;0.0;14.7;;Clear
2101401;125101;4c35de72452620a1ba5d270f;2018-01-06 18:55:00-05:00;-12.0;0.0;21.3;;Clear
2104574;125308;4a2f3322f964a520b6981fe3;2017-12-05 21:59:00-05:00;14.3;4.06;14.9;rain;Rain, Partially cloudy
2104574;125308;4eb90d85722e09311d356915;2017-12-05 23:49:00-05:00;14.5;0.338;13.1;rain;Rain, Partially cloudy
2104596;125308;521cad4011d2a9c6e2c198ae;2018-03-29 22:57:00-04:00;9.1;0.0;14.1;;Overcast
2107005;125472;53051e8b498e331dc90d6eb4;2018-02-08 23:10:00-05:00;-1.8;0.0;15.4;;Clear
2107005;125472;42893400f964a52054231fe3;2018-02-08 23:45:00-05:00;-2.3;0.0;14.6;;Clear
2113654;125887;5787b68e498efcabbebba4f8;2018-02-10 19:05:00-05:00;7.1;1.039;4.2;rain;Rain, Overcast
2113654;125887;57479cca38fad4925dcb8298;2018-02-10 22:42:00-05:00;7.7;0.316;4.5;rain;Rain, Overcast
2116289;126052;4bb67651f562ef3bde333097;2017-10-21 17:58:00-04:00;21.5;0.0;4.5;;Partially cloudy
2116289;126052;4b6b5abff964a520fb022ce3;2017-10-21 21:23:00-04:00;18.8;0.0;4.0;;Partially cloudy
2118256;126176;501d3c31e4b0c3028609cc2b;2017-10-22 19:50:00-04:00;18.3;0.0;9.4;;Partially cloudy
2118261;126176;52b0a990498eb3a992b89573;2017-11-24 21:48:00-05:00;7.7;0.0;12.8;;Clear
2121162;126349;53756391498ef3c8e7f43ecb;2017-12-02 23:32:00-05:00;6.5;0.0;0.0;;Partially cloudy
2125924;126614;3fd66200f964a520fee31ee3;2017-10-08 01:12:00-04:00;22.7;0.0;11.1;;Partially cloudy
2137193;127331;4a7ca51ff964a52012ed1fe3;2018-01-30 17:18:00-05:00;0.1;0.0;21.1;;Overcast
2137194;127331;568dd8f0498e49b9d660021b;2018-02-06 16:56:00-05:00;2.4;0.0;4.2;;Partially cloudy
2137194;127331;579c12cd498e6e815b3acf50;2018-02-06 19:28:00-05:00;1.7;0.0;8.8;;Partially cloudy
2137195;127331;59822ae4e97dfb6a1519825b;2018-02-10 22:31:00-05:00;7.7;0.316;4.5;rain;Rain, Overcast
